hash,label
4dfbdc8acf1debd422df25f9bd1e69de,0
92d54efaee7127f34011942741702743,0
a6bdad7eb78200fcb00d4ec69bf7e82b,0
de57f60b7b4d3e18e03a266b38c27fce,1
f38f2f119671e92140f08ae9f6739c15,1
7ac31cd273d5890527f5cdabbd7235fe,0
cfe1e22e39cf6b511d8cb12759ca4c74,0
55f1c8893dd376e35d101e430f4f023e,0
d1b3d449e8c738cea9ba5aa6f7423c7e,0
06ec3cbd24b425853ed0af2a3c1d21f0,0
1406cde66e3bd809cbcd3aae62801532,1
084772cb6836e3b352b3b18d79f8bde4,0
880b272de32233a085920b335cfcf712,1
656cf30ad745abe601c0aa1ba70c338a,0
2670b0816f63385a72770f8e6d828269,0
b491a8abb9217c8a3b87f1f8543647b2,0
991bdae578406842b8d421d5ebfa3694,0
eeb691368bb5cdf45361ea85e181081d,0
3aaeb2652f351f1acfe3d0bbd5c14066,0
635db905b4293bf7049969087531bbdc,0
6b4f26a2c9c3f434da018736422f9298,0
0787d89f9d5f0f2224d843c06457b1b0,0
7de5ca469ff5502b957e94487eea2a55,0
d7f9cd7a7bc74ae0b8124e007bd95e06,0
4a65370b3b060b3b64503d7e866eb23a,1
233c89fb3a897d0474ad042c54d84fda,1
6c0cd68e7329eb0f83fd39c9c6f6a6ac,0
770854c8a5a634dee44c790a12799c29,1
c96e20a9c8c98a97fa40d8bc01b84791,0
14c3f14ddb2adaa775af60e1b345f1b7,0
03912a91e16275cb07ea4f87ec538e37,0
afac3d762d2a7c0d45be0dfeb69b9058,0
b4cb5357ca009974082f1232c6c03baf,0
49f0f1ceac29097fa1364a63e59a848a,0
21f1312f3bda3213ae30683fc90f5fe5,1
0133b0d675839f26689b6fa6173be0fc,1
9a585ade0a1a1d4624573d5a65f34187,1
e2ac113987b3e96e518bd4e1047ac572,1
ffc113fa980688d4dca3a9cff2ef52a5,1
bb7a87dcaabf682217125a0e124b0906,1
28ad2462fde2041ecea35e9dfa5be687,0
2471af20d2d30c2ad53a0c2b89edbfb6,0
fb41240d63179ff65f441d53e69fd464,1
1695d5055f95dea8f647005e1e445383,0
dd560ade08ae91ab0a6bb131adc9873f,0
ab2543e8f10c3b6ccad7fc713cf647aa,0
7a58d6a4be873c41ad342d59fe1233e6,1
a4c332b8aa09b5364b3f1969c1810015,0
dac86e9a383088546ccad4f2e3bd7470,0
d6a0b80686d69fbbf6d9b21b38f47fe1,1
860d460eee71e45b0f371841a3df000a,0
6b1e276e5776ed4ae61d28675d5ab20d,0
a904b58923c77c78135265ce77d7e6bd,0
b79fbf5e931d1e0cd4cc72f7a8662694,1
6d75905a5b1e5b1c473619509ce575b7,1
525fd1e849e1a315e6dd6a42c57246b8,0
2542ef4c41da9b37167ef29de8f3b262,0
8ab79ca1f6a6dbc22f8f435d5c9e018f,0
94a037c520c2ac7d086ad4bb3707b145,0
0dfc75aea3a868cf579b4072e78f739e,0
3357f196f3514de658267c95040fbcd8,0
050463bb51c4d4b4b59e7ab38ecc9cdf,0
9dd054e5a9c016630353c856e421b475,1
b73cf2f43e4f02bb8d51ce08cd8ecd49,0
ce76d242a069f5e59342015697b02fb0,0
4a1dd1093f7ccf01b783f05d89398e52,0
321364688eefdc73ab805e5696a420b8,0
c04a0e40a295cccfde8d5231c40b293e,0
0d5b1ada8acdb428e8951e885a59b8d4,1
8bd4e52228856174ec52949375460f03,1
03eeb029df201800e15b8dca9d9ee109,0
4c5ec8dab107539951d45ea97e7c999a,0
a73335f46f9e4f04fcccf95d1b207942,0
df2dd318eda24a2e7168e073d8e44dd4,0
a77002607c232a5df2b9e526a07e18ea,0
0da9e38292d8f7335433944d4860c31c,0
31802bc018dcf8b1fab8ddf61d01fc7b,1
cd4a18b68a46d2166f3fdbf68d345e60,0
38461237dc6f4cd365f5e279f92d4eed,1
12dc371966cbc6719c8e9acdf56b61ec,1
215d48922a2c747e39e6719ce231ac5d,1
092386189114bc375f6109eb8307cec0,0
c84906a84e9aa6e7a6c8bbf3e90057f0,1
eec1dbcc16163cec9f56ab45983714bd,0
a4c7348870f5652c4c19c2d4a95cf43c,1
b509ad9e8d7627ae75793067dbb2276d,0
a5cb42e23895af92ac5a10da85197ea1,0
f106dbcc4eabe0e37ae0a8023e4eaa04,1
eb55b2981b4b2b236b1bc3a11c82007d,0
518f5df75c1c6c31b970f1abeae551c7,0
8fc062a671357ffa82b787d39c99c4bc,0
bdc3e4d06fa0899c7274a0484f456860,1
17d821c1b6a705b8ae6b37c3898bb697,0
ac23d4290437c13ba9c8af56c09f0781,0
313e6c600e919fdbb8a22745d39175c7,0
1f02a715b0604a4029696183624f3a0a,1
3bbeb0803c36b934b00e9d485e645067,0
a67fd52df8c9b0820c76724248e11f92,0
c24dddfac5ad6a05d55dd0afc9ee5cbe,0
b1c010099bc40d48f74cbced8a6f4f02,1
af8c23552e9c86ff163c68fbd0919690,0
6f21f944630567e72dfa49af248bb0eb,0
fed0198ab8ecbeb02da47b0065bb043b,1
37f246a6102613d99429c4e41896afd4,1
93697d91bf769d7f4960e4b10a47ecbb,0
f10286e56e5cfc568fbc7ffd08907650,0
a4138d1349e5eaef8ba1f942ae3105f4,0
565b758ef67bbf88805ff8fea69706c8,0
b420057be318dcc411e41bddd409a9c0,0
6d10deec36038127286b79e9157bbc63,0
1b3a95fa254f2e92a2b84e9ca17d968c,1
019f94493f60d6cb145b4ce0af61a04c,0
ecfbaf333c934b113188f9402068c92d,0
60ec4390329ce78a98429052a6a67c20,0
0ee82dcde11b960bddce9beba2d6e6f4,0
006f0f42e75239f907e01299723147e9,0
66b62cef3447e7b11b5145b4903d0f5d,1
deabe30cdb5ce79fed53515d5fdd25ca,0
9f5e89a7f1f099980cc8006fb7537b45,0
7cb97b78248d0a6345632965b12f57dd,0
4ba433d5fa30adbbec0057fe9a92f16d,0
64ba7282376c88ee7388675684a76b4e,1
37862265f8b383baaf0789874e01a525,0
5d4819f90a4cbfc10f7505b61ae1109c,1
146ff0cc008fd67af13a47cb579753f4,1
74483553ccdeb2ed641adcedf70ddc69,1
9d48bddbcd609f5cbe51dd13a062b2d3,1
f9f8b782e018e9a314154e6c48c10dcc,1
93676feda6c3f16861d9ab4d79eb5500,0
b1e016314b4bd8276b169c942e0c4eff,0
6efc2bb76a191916f73e251ac795e501,1
3ac27befe16f7fb8525e0bf836288042,0
444ff5258081d51036df9223014eda6e,0
1b050c080f8c744cb778691a5f4f8556,0
6c42516fb12d9c75360cda30c49c7c7d,1
88c785aa8eed91542c0a3b10afdee388,0
f6294af6a9e8c6d07fc6cbe23100d001,0
6f4ba6ed19d6773d0de88f639815f6e2,1
a53f5f0c5cb9e09b91c88bb24c96b58a,0
099a811c2ad7fcfb746009c561f57377,1
eb8c2b0636e8e5cbb337466bc60110e9,0
17b93bf9483c95029bdf97c41506612b,1
555b31e37f565369fbd8b622fb81fa21,0
b1b328a1801c10014c6cd4a5e8da1cba,1
d66301d2053e3b84acf8a38e5b831ca2,1
8360d534261e3b5df7fe4fe6623c5ccc,0
bd46e497927178c0418622d781789dc5,1
7437727484d35995f83b98b4f6839795,0
956c4cac5f587f22999ef44143fc16db,0
8de8e9bbd171ec8a3ff11192a243840a,0
db00a5b134fd9b39c663db380bf8d057,0
beda886da37b547559b7f46cd8d2d1b9,0
e4cf38a31c15d6395385f81aa6ce6e37,0
37661cf237c4e62109b3fd64e39c26ad,1
0835d4363cde3f8de3f94d77dde6bf13,0
09dd387aaaca05af21c6fb7f97623853,0
48c17e0dafcdaaf34eeab4dfebc95850,1
7f8ed48836aa043c4b1e4ce2e05b8fb3,1
dcb5a89d5725efae597bbc119ab5bb90,1
27e8dea274f96b7faa6f7b515d0a56e9,0
5537ae68764b67d0c14bed5cf2e3f646,0
21bc7b060b8cde69043d1136b44297ec,0
c38a37538c4ed577dcf0c934957b3492,1
4d56c03fe326337d2300dec8f132fb8b,1
4b42ce09516beb6e7aa11eaaefa10235,1
b6642056e5fdbd45c31f85eb93eb4913,1
3737b46a421092fd91c1ef5ab882174c,0
5901ebbcec4ecffc49cab8667bd521c4,0
cdf86f60d1ed0738253986fdaca010d0,0
7c57aa8d0a54af21d56e039df1e1d0da,0
57aacbe7dabad48ca6181883b3b812bb,1
285f3b1ef9bb2918cb738a0b6ae55d43,0
3491186d323708c949b2cdd3a40162d9,0
bc09cf028f2f0ed06601e98d32048940,0
15e447cd7bc9924e4dbbafb07a12731f,0
64952c91dd61e3e38788a604fcadd96d,1
a021f87f90dfd841be3287cd9b133176,0
9acebcba6410dbedda3039305c51fec3,0
8dc8da36d8d5ae82d30b522fcd111823,0
47c11fa720bd94ef51c3874cd2e78f42,0
919d022ce94bbe14e2b77dbd52a0ae11,0
f51088e323f3da210637e73ec4df85d3,0
316fbdb8c2cbfb2b650d424a0bbbdd33,1
ef27e3b6beba2f6c61cb92537c484822,1
77d22b0ba347d8178542417e173c4b1c,0
9cb7bb63de41672dfe9162d2a47f42f0,0
224d40f7e5aad0034af1b4934dfcf4e5,0
bbb1668858ef27419e58f4cf7d3c2620,0
842add1176450c3cf800518625cd3acc,1
766f434a7fe6c2919a4239182e1d4a58,0
660a51133e4f23e323d20b4c04aca21e,0
840083b883270f074d0be9cfaba68a86,1
2d82b670973153e4bad49368989aebc3,0
2d8a7633706bba4e4e9b4631e0889e06,1
865aebaa9547cc26f274a4fcd720c69e,0
c04fae9374e03af14660b9412c382406,0
8baaba17fc189e858dce597dd7147ae5,0
2a2107560c873414972b0c5c86a99f74,0
79f22102b66701636eee15159aece176,0
8054692fd008f7839608bbe63d05e9e7,0
67f6493ad017dda7ca5a5486aee995e4,1
b499fadcbbe96f7995f0be8cd416a100,0
c40591f0ab8c02ea3046e46b4ec5027c,0
09cb30ca72967e6aa37909ade27a0a30,0
8546dfd497bf172c510801ffcc390093,1
6c6d29383c64e64cf8a498f2e70d93bf,0
74c49a5f3239168081965f1a01273d1e,0
9c39f3f4ea36661cfeb2528fa8da50aa,0
5914ccd943cc1a9f9ff2740cad0cadd5,0
f64328778ac36b2febb2d91a5cc20ab0,0
52bdd96a221fe82cbc977383ed9da36b,1
af7a57542e8d95faf0b2c66908a85d73,1
06e4355637433960af8850ba021cfc64,0
46be5a06270b4cc74b05e39c24efd4ab,0
69b46d67a069362c0e52c2ca15f6ed6f,0
dc491dd001bfb04dceb47fc834707e4e,0
7dcfad6c2739aac47884eecdc6d82ec8,0
c4b2685a8e95ecf5b5eda4e26800ea75,1
62b3b563f767f0d769615302bcb4aa6b,0
5f1505cce5cfbcae57b1c87b710f5410,0
bdb2ae63f8bc2b8b9261a7af2c280342,1
2ee81e7de26322379569e1d04d04b628,1
b72bf23999de222746413d0ee77ad45e,0
b6054ba4166ac3ed26a3f9640288edd4,0
4f9c17383911ec8ded95feb7c8fd9c88,0
d7d847830627e45e90dbd08a5baf80c8,0
7b78ba9480ddafbc594f5441b1b58c12,0
c24d569ff34ba5a16e58732f9597c954,1
a1cf1c4bcc982fad4652e3d486236902,0
0268c8d37b070c1618bbc720f83d5723,0
314daa3d5ca1f57f794f63be3dcf1a9c,0
d984bf4f97f7e1d01c3bb8ef9ce2d37d,0
c94e78201ce4c83180d515251f918a5b,0
09771c08967e68ccea7481868deb4389,0
209fbc8b761824af543aa3085b0f1bc4,0
9736bb6c5ce47dd8e644046ef17c41a0,1
0b5c1c395a80ff9d6e15b67752a852b7,0
e0626e022a2363f363b0bce828228c6b,0
0a462912c81f53f2bb00b2cf6444cd2e,0
22ee1f922377867783777becf23b9ca3,1
63c9d5ae749214bc7a76a71f84bc5b0a,0
bc41322c38dc509170a7e1141171662c,1
8d9b68a6dbc8d92b5a56a251dbd8c888,0
9001c397773bd90e7e370633a42ee564,0
97b5fb7dbd21b1bc17c12a9b2e823745,0
7078d048869d7d3d226c9d3ed6ed74e2,0
f7d85edf75f02759df37e5906bda4db9,1
151b0555ee8b634039842a2ce4eb4c35,0
3e8b94a9ea49d9047593ac888948595f,0
c2ecdf84c7a3565764b6c10000a889de,0
cacf3f57ae53cdb318cd65479cf0c787,0
24567ca89742b697d916ff9fc20f7763,0
54f006e47ce4a35de5bb50d5fa5ee7b7,1
2871753370917893a2aa0dc735ea62b1,0
450802d63373994ef739a6ef5f386211,0
f88cd1deff0f02b174db5bf2505052b4,0
cc4e0af56822d8e0ba02435bd268a5e2,0
ce34f3bf15d2ddd24f82f9ea1b652d22,1
e846ef176da5dbffc543d500234fc4d8,0
cabcc5da72547d8de9e9cbb7eec02f46,0
e4744dc29537f7934ded18f901bd029b,0
b11d3a9dbb82c2948433795da2d8a687,0
b12b855f593fc97ee21280b87dac487d,0
c39441083c965362609e8f9774ba1bfc,0
aa678db7198e11b5c9c9c5db5229280b,0
7c2674483a379d4f5bcd7eded48e2631,1
2bbb8c585bb33bea1c05beb7d0eac216,0
ed596be24bf4a2ad8f582ec214248e1d,0
d7d512010cc04cd35c90a2baa65e7010,0
f085647c97f5951f702b4142f397c207,1
11d7025c91c79c4070e6d198a1f201b7,1
b6ad2640f31a879a3c0d3e52c2e03243,1
0c44f3f62b2ced09a8c3c4993efa7ee8,0
ab32b20f6e58553e7f1e09909665afc4,0
1037ba3bb2af94beb85a8dfadc70fb32,0
4e5a85dcb14f7a5bceb4d12dad333d84,0
83ff7dea2a9a27583eefe870377d0d86,1
422bc77609c89989bb61c8a9a6680c0e,0
6aabc5d9887fb70eaf05503a7d965db2,1
0baa580b33e2e5252e36ebba5cb9cad9,0
23065e72950980245ddc2608de94cfed,0
21c981ff3630c4fb25583a2631b1d859,0
73820fe63d9567e939124bfe6e3f9b23,0
8ea6df2b772db57c2b3581045169bdf7,0
9e568da6b76bafd3c80752ea8fc2d3fc,0
154913a6644b5246d1a3f95717b05b03,0
ccfa3734cdd46f6eb0dd198496fa518e,0
d33226d60ed0def975f1df83cfb5d657,0
12439695966cd2964205a4ab48d29961,0
297a694d8902c88bae94cd941d80ad5c,1
0b3df3b36e14dcbc4662dd8cd7fa342c,0
3def0607257eeb3c95c54b55c7a780d3,1
90df6d3d11afa9895982d70b263ad55f,1
a98ec0253594d14cada3f9c0b0347720,1
a1d1dcb07a3fd6fcbe4a222ccf1532fe,1
4a5360e03a725bc865411b56e05245de,0
3c674320b845ef273c2fb107528c804c,0
ed2c83721daa7a2f167c837686efdf18,0
ac0ed44ed605e698a0ec3e65ef26f0b3,0
24d06b6a864bcf68895aed689b1d5bf9,0
23bb2a23044709a7fe04744a2b6859a9,0
da6f32fee91672e740836c2137d65692,1
97fe23c50bd188bfa5a1c2b703ed8898,0
62789406009db5da3685806704449af0,0
f8dab80c5a6bc066e89ab686b7215fe1,0
cfe8ecfc3ae8f47cc8bda3cc7317f0db,0
ce09fdd7e0f6a3ba88cde0868e56641d,0
0c6185295b756fee1f4b71847075d126,0
2c724219bc0e52083c2eda9a7eb64339,1
72b8c593f5fb955e49caea1b2de3b844,0
d0f2ce927f7d1cf763b52bfdd9e7fdbb,0
97b1e341507dbccff14a7f20f07857a9,0
f27e01b1c1110ea4b30d5c8228899575,0
dbde9cf67a3d904be69e269423565fda,0
b65f216348ffeee1fae2c5eac88ae008,0
91265fb0888cb9a7ff04c5084c11c0d7,0
1cbf110ef18dc8d815a3433ad47123aa,1
81d5988ee859e52078e9af9d54dccf6f,0
2aee81b18272404555b309cfc5872855,1
7021af4de102e9de62b47900a31c4007,1
023847e163c11c1fc55e678c50dab8fa,1
685417dbaaad58873e15f9bb1e9fadd7,0
3642da6dd92ebbab985daf908d07bdca,0
11aaf7ad7f6890941bab0aad6b05c1d6,1
829c6e9b27d491c49553db55201b05eb,0
b87bd7b5352d159c7ae2ecfc00c7b0a0,0
d2024f70c9fc155d97b618e9dbfb0c0f,0
36602b7dc4198154b63495e8dd0ddd73,0
84cb9ab60fc043f6d3b1ae775c7d4b5b,0
1c8f004091b13f8bbeac317db9e54279,1
366466846a50b407a5ce828e754d363d,0
23dd65974cf798b54fe5ecf80a9d4c39,1
743b77a01bbb40713ce29c0b7e2d1459,0
c9160682bfdc7b92b368a6c80212e348,0
ba7a81bae8a44e230502ac1393b352e7,1
8586023c37e6a703cbab24f441836a24,0
7b43a75a4d49814cfc7b247ff63bb6b4,0
a99ed40b1f4da2c488dfac0030cf0f8a,0
9bb81d35c2af99ec9949afe46d0cba5e,0
e5ba5dc6b006ac8e0a69a3b1a1add195,1
7470430b5e173379f530274e192b75e3,0
cf55fecbc47f848394cf81a3387d2c93,0
02e006da19787b414d1ff3df8f60fdb6,0
3f5cb95ff65ca5b3c7c2b3436af358e7,0
f7ec52589a55712900afdd5ab077b66e,1
39afcef2ff9c4ce5a2ffdf701317c05d,1
64c82fcc0790b54685a8cf7c92327288,0
702664e310a96568d7f6bfeaead66efd,1
c9243de4ff60feebc296f3de05949605,0
8f1dceb54ce7afc2e23f2eef35fc5b80,0
f6c4cb95e415f4a84c44b871e7c030fb,0
1ead31cd4b203d797bee02eaa89cc1af,0
0385f7c8535cb6c28939f1b431f9b8d3,0
a7dfae5342e01efd73197da90fd7f03d,0
7deaac20a3df3dddff9f8bab774815e1,0
b7ab56363943280bc6fdf6b460bd17cb,0
2b8f3606eed33f5d1a3633641998c1c7,0
25175b77017b3799b360499bf4c9f6c2,1
2bf42f69cf086bd4048c80630ffa26c8,0
9f77eab0d5b8ab7bdc93d6745663bcaf,1
0708f49624e5f4ecbfa72e7405b8b817,0
4b0f9663a622654de07d067b868aedc8,0
ba998ec8755a19e9b472534a8b4a21a2,0
b014921bb1a7348261e3477b4531c889,0
4cece265b6d53b0d3d62ee09de8d8c90,0
cff5efe13f78dd6a4653ed6e0ea347b1,1
b0f693b1769d1fb6ee9f781d886864b9,1
681d1cf1e1ad2d337a518888a384d3b7,0
bed946738d230ff3fd2fcbcaaf8f4486,0
189ac0835b0f9371dcb54312666a1892,0
148679b61a4ab3c16e7d9309604c1f85,0
555a9d04d50e2a86f392270bd489d23e,1
ab98abd77bb0aadc8026b6f076f9331d,0
e43a7658e94e77b49fe7eaf2c0a7dbd6,0
bc5a0cf16bb74cb0875903331d946c5b,0
ebfe64c2229ff6182003b58e7e48ec17,0
02d9e388f82b924214f0240eb9ab56ac,0
bb409b303654499cacac5987a59445e8,0
bc379c37690df47b68137278f6b0a17b,0
62078a4fedde69472995d545863bb816,0
e3085fe3f47cfba261c4ffae4f111c20,0
427f295328220f53e8822be7add84c56,1
dcc721c22499db30bae362214af10168,0
eb18ea7265f33d6d1494c59b876b33dd,0
8e784b029bfa8c3903ad1e3d40fcb822,0
26a9510ee7383c9a3ae6d393f8f83130,0
483edb6dca7b39ccd8fe8043a2654958,1
457665ff06909567211041ceebed5f85,1
5e6f6c765ad93fc2ce7297703c2b4877,0
4930269281b9432663437414a811179e,0
f7789b2dbb7e8b818ed50fcd183242ff,0
f9f3833155f3453d927e80aed5e7c903,1
7259f14c79defeb896e70ac21e477603,0
8bc64f06a1c93083f1d1b12a9fc46f03,1
a8ccfdbd71dba2a81200530c662ecf7e,0
df6d155930b058b2e8962d6e1b814637,0
f306be86e032f72f7e52e6bfbcb77ffe,0
c82df64000883d760e9b09b48d393e96,0
38c9992f8e3a58aaf8d72add1646a2d6,0
5db22b4aed302e5ab84ec202eee91139,0
08835233dcdb212740c9187834b36b9f,1
7b9c1dec10236e3e8ee709d2c7f48ee4,0
535d85b26e38d00d9d6831138a8ed922,0
544fde1ef2110e30e1f6acf482ce3288,0
f35e7e747bb75d0fa292aa24f5dc2993,0
436329353594cda052cf1a345f2d565b,1
416a2be95542f58954c373ca2f7ea9f3,0
f054b2429cabee2d49d7ced3fd8579fa,0
a7ec990dcbbd93176b5a433c069b7e7a,0
0171ff872626a0ad9cb94c2c40fce5cc,0
f56f123d6942ba5c4de6a87c97938e2c,0
58a47a9f3b5ac836d60503c13fccedda,0
61f6e1fd856b01bc775c16ee1af0a9f7,0
c4c4e20fd75e00640e91b82c277ff953,1
88bb626201efc7f6bd1364cb3ba51e43,0
0f538a1266d09bb61ddfcb772b70d2a9,0
3ffb1eceee26ea4aee75be072b4185c8,0
63f323247ed604919c268bdeda1b88b8,1
81890ad4c3709e456bc7a4bfa8447376,0
36576f4a5cd5a52bebe90e06bf6808af,0
ed627f6beebbd81f80b8bd325c7b2f35,1
16a6b09b8000c78dc7cca8aa6bfad365,0
489012777ad1f0e4476ba849c06a409a,1
f707fd94658020173bbc6ca8779e287d,1
2f61fe73b4d9fea8f5449e6beb4e6d3e,0
cf492e15121c6c7d4ebf22a5cf0e38f2,0
816cb9b725ea66937a7637e46fd75261,0
829f9f0ac2d6c6a0d540ffd5989bed5d,0
df1f5d0f5a8d02df3d70863cf212f816,1
